type,location,cause,metrics,year,val,,
country,Brazil,Non-optimal temperature,Number,2010,16474.78559,,
country,Brazil,Non-optimal temperature,Percent,2010,0.013972233,,
country,Brazil,Non-optimal temperature,Number,2011,15687.19057,,
country,Brazil,Non-optimal temperature,Percent,2011,0.012984762,,
country,Brazil,Non-optimal temperature,Number,2012,15778.27589,,
country,Brazil,Non-optimal temperature,Percent,2012,0.012932328,,
country,Brazil,Non-optimal temperature,Number,2013,17147.08256,,
country,Brazil,Non-optimal temperature,Percent,2013,0.013807958,,
country,Brazil,Non-optimal temperature,Number,2014,15492.91537,,
country,Brazil,Non-optimal temperature,Percent,2014,0.012294784,,
country,Brazil,Non-optimal temperature,Number,2015,16254.4688,,
country,Brazil,Non-optimal temperature,Percent,2015,0.012617352,,
country,Brazil,Non-optimal temperature,Number,2016,18928.57619,,
country,Brazil,Non-optimal temperature,Percent,2016,0.014196428,,
country,Brazil,Non-optimal temperature,Number,2017,17054.64918,,
country,Brazil,Non-optimal temperature,Percent,2017,0.012796028,,
country,Brazil,Non-optimal temperature,Number,2018,16105.11435,,
country,Brazil,Non-optimal temperature,Percent,2018,0.011981452,,
country,Brazil,Non-optimal temperature,Number,2019,16684.08611,,
country,Brazil,Non-optimal temperature,Percent,2019,0.012183225,,
country,Brazil,Non-optimal temperature,Number,2020,17972.03707,,
country,Brazil,Non-optimal temperature,Percent,2020,0.011326089,,
country,Brazil,Non-optimal temperature,Number,2021,18599.86535,,
country,Brazil,Non-optimal temperature,Percent,2021,0.01035104,,
country,Egypt,Environmental/occupational risks,Number,1990,135609.0635,,
country,Egypt,Environmental/occupational risks,Percent,1990,0.291078103,,
country,Egypt,Environmental/occupational risks,Number,1991,132540.514,,
country,Egypt,Environmental/occupational risks,Percent,1991,0.293050574,,
country,Egypt,Environmental/occupational risks,Number,1992,128945.2084,,
country,Egypt,Environmental/occupational risks,Percent,1992,0.29516999,,
country,Egypt,Environmental/occupational risks,Number,1993,127796.8568,,
country,Egypt,Environmental/occupational risks,Percent,1993,0.293938047,,
country,Egypt,Environmental/occupational risks,Number,1994,126803.0566,,
country,Egypt,Environmental/occupational risks,Percent,1994,0.293007625,,
country,Egypt,Environmental/occupational risks,Number,1995,124252.7365,,
country,Egypt,Environmental/occupational risks,Percent,1995,0.294070861,,
country,Egypt,Environmental/occupational risks,Number,1996,120441.5376,,
country,Egypt,Environmental/occupational risks,Percent,1996,0.289769206,,
country,Egypt,Environmental/occupational risks,Number,1997,120673.8355,,
country,Egypt,Environmental/occupational risks,Percent,1997,0.288567474,,
country,Egypt,Environmental/occupational risks,Number,1998,121039.7678,,
country,Egypt,Environmental/occupational risks,Percent,1998,0.288584274,,
country,Egypt,Environmental/occupational risks,Number,1999,119593.5988,,
country,Egypt,Environmental/occupational risks,Percent,1999,0.28420796,,
country,Egypt,Environmental/occupational risks,Number,2000,116799.7956,,
country,Egypt,Environmental/occupational risks,Percent,2000,0.283205491,,
country,Egypt,Environmental/occupational risks,Number,2001,122287.2631,,
country,Egypt,Environmental/occupational risks,Percent,2001,0.284613566,,
country,Egypt,Environmental/occupational risks,Number,2002,126994.473,,
country,Egypt,Environmental/occupational risks,Percent,2002,0.286870292,,
country,Egypt,Environmental/occupational risks,Number,2003,130609.2966,,
country,Egypt,Environmental/occupational risks,Percent,2003,0.287490915,,
country,Egypt,Environmental/occupational risks,Number,2004,129434.506,,
country,Egypt,Environmental/occupational risks,Percent,2004,0.284650295,,
country,Egypt,Environmental/occupational risks,Number,2005,130001.9146,,
country,Egypt,Environmental/occupational risks,Percent,2005,0.285474498,,
country,Egypt,Environmental/occupational risks,Number,2006,133827.6684,,
country,Egypt,Environmental/occupational risks,Percent,2006,0.286966813,,
country,Egypt,Environmental/occupational risks,Number,2007,136309.4541,,
country,Egypt,Environmental/occupational risks,Percent,2007,0.289571265,,
country,Egypt,Environmental/occupational risks,Number,2008,142613.8158,,
country,Egypt,Environmental/occupational risks,Percent,2008,0.294098717,,
country,Egypt,Environmental/occupational risks,Number,2009,148939.0209,,
country,Egypt,Environmental/occupational risks,Percent,2009,0.296251348,,
country,Egypt,Environmental/occupational risks,Number,2010,152715.6294,,
country,Egypt,Environmental/occupational risks,Percent,2010,0.297275211,,
country,Egypt,Environmental/occupational risks,Number,2011,154401.6977,,
country,Egypt,Environmental/occupational risks,Percent,2011,0.296113565,,
country,Egypt,Environmental/occupational risks,Number,2012,159725.6713,,
country,Egypt,Environmental/occupational risks,Percent,2012,0.298571408,,
country,Egypt,Environmental/occupational risks,Number,2013,157215.4475,,
country,Egypt,Environmental/occupational risks,Percent,2013,0.292475479,,
country,Egypt,Environmental/occupational risks,Number,2014,161081.7044,,
country,Egypt,Environmental/occupational risks,Percent,2014,0.294909235,,
country,Egypt,Environmental/occupational risks,Number,2015,168605.3387,,
country,Egypt,Environmental/occupational risks,Percent,2015,0.298976193,,
country,Egypt,Environmental/occupational risks,Number,2016,163019.844,,
country,Egypt,Environmental/occupational risks,Percent,2016,0.29605354,,
country,Egypt,Environmental/occupational risks,Number,2017,159778.5054,,
country,Egypt,Environmental/occupational risks,Percent,2017,0.296708842,,
country,Egypt,Environmental/occupational risks,Number,2018,162799.0001,,
country,Egypt,Environmental/occupational risks,Percent,2018,0.297779663,,
country,Egypt,Environmental/occupational risks,Number,2019,166533.4938,,
country,Egypt,Environmental/occupational risks,Percent,2019,0.301705958,,
country,Egypt,Environmental/occupational risks,Number,2020,159777.1116,,
country,Egypt,Environmental/occupational risks,Percent,2020,0.247495163,,
country,Egypt,Environmental/occupational risks,Number,2021,167538.0624,,
country,Egypt,Environmental/occupational risks,Percent,2021,0.235460503,,
country,Egypt,Non-optimal temperature,Number,1990,14432.18489,,
country,Egypt,Non-optimal temperature,Percent,1990,0.030974077,,
country,Egypt,Non-optimal temperature,Number,1991,15339.60608,,
country,Egypt,Non-optimal temperature,Percent,1991,0.033917414,,
country,Egypt,Non-optimal temperature,Number,1992,16718.35915,,
country,Egypt,Non-optimal temperature,Percent,1992,0.03827288,,
country,Egypt,Non-optimal temperature,Number,1993,16126.80377,,
country,Egypt,Non-optimal temperature,Percent,1993,0.037094848,,
country,Egypt,Non-optimal temperature,Number,1994,16329.6696,,
country,Egypt,Non-optimal temperature,Percent,1994,0.037740821,,
country,Egypt,Non-optimal temperature,Number,1995,17508.26045,,
country,Egypt,Non-optimal temperature,Percent,1995,0.041439936,,
country,Egypt,Non-optimal temperature,Number,1996,15631.83874,,
country,Egypt,Non-optimal temperature,Percent,1996,0.037609218,,
country,Egypt,Non-optimal temperature,Number,1997,16249.98067,,
country,Egypt,Non-optimal temperature,Percent,1997,0.038855733,,
country,Egypt,Non-optimal temperature,Number,1998,17518.96291,,
country,Egypt,Non-optimal temperature,Percent,1998,0.041767493,,
country,Egypt,Non-optimal temperature,Number,1999,15792.80767,,
country,Egypt,Non-optimal temperature,Percent,1999,0.037526852,,
country,Egypt,Non-optimal temperature,Number,2000,16041.19246,,
country,Egypt,Non-optimal temperature,Percent,2000,0.038891153,,
country,Egypt,Non-optimal temperature,Number,2001,16430.28427,,
country,Egypt,Non-optimal temperature,Percent,2001,0.038235751,,
country,Egypt,Non-optimal temperature,Number,2002,18407.8091,,
country,Egypt,Non-optimal temperature,Percent,2002,0.04158314,,
country,Egypt,Non-optimal temperature,Number,2003,18811.01412,,
country,Egypt,Non-optimal temperature,Percent,2003,0.041408042,,
country,Egypt,Non-optimal temperature,Number,2004,17175.33803,,
country,Egypt,Non-optimal temperature,Percent,2004,0.03777443,,
country,Egypt,Non-optimal temperature,Number,2005,18386.49202,,
country,Egypt,Non-optimal temperature,Percent,2005,0.040378648,,
country,Egypt,Non-optimal temperature,Number,2006,19200.24906,,
country,Egypt,Non-optimal temperature,Percent,2006,0.041173771,,
country,Egypt,Non-optimal temperature,Number,2007,19239.71302,,
country,Egypt,Non-optimal temperature,Percent,2007,0.040874831,,
country,Egypt,Non-optimal temperature,Number,2008,20995.31261,,
country,Egypt,Non-optimal temperature,Percent,2008,0.043301666,,
country,Egypt,Non-optimal temperature,Number,2009,21021.12148,,
country,Egypt,Non-optimal temperature,Percent,2009,0.04181642,,
country,Egypt,Non-optimal temperature,Number,2010,21048.94417,,
country,Egypt,Non-optimal temperature,Percent,2010,0.040977081,,
country,Egypt,Non-optimal temperature,Number,2011,22156.22112,,
country,Egypt,Non-optimal temperature,Percent,2011,0.042493141,,
country,Egypt,Non-optimal temperature,Number,2012,24544.67844,,
country,Egypt,Non-optimal temperature,Percent,2012,0.045880999,,
country,Egypt,Non-optimal temperature,Number,2013,21366.61858,,
country,Egypt,Non-optimal temperature,Percent,2013,0.039751757,,
country,Egypt,Non-optimal temperature,Number,2014,23069.26135,,
country,Egypt,Non-optimal temperature,Percent,2014,0.042238835,,
country,Egypt,Non-optimal temperature,Number,2015,28047.28762,,
country,Egypt,Non-optimal temperature,Percent,2015,0.049739297,,
country,Egypt,Non-optimal temperature,Number,2016,25808.00082,,
country,Egypt,Non-optimal temperature,Percent,2016,0.046871613,,
country,Egypt,Non-optimal temperature,Number,2017,26400.23752,,
country,Egypt,Non-optimal temperature,Percent,2017,0.049025539,,
country,Egypt,Non-optimal temperature,Number,2018,25424.69693,,
country,Egypt,Non-optimal temperature,Percent,2018,0.046506512,,
country,Egypt,Non-optimal temperature,Number,2019,28525.2586,,
country,Egypt,Non-optimal temperature,Percent,2019,0.051678288,,
country,Egypt,Non-optimal temperature,Number,2020,27317.46507,,
country,Egypt,Non-optimal temperature,Percent,2020,0.042326251,,
country,Egypt,Non-optimal temperature,Number,2021,27621.79821,,
country,Egypt,Non-optimal temperature,Percent,2021,0.038823317,,
country,Brazil,Occupational risks,Number,1990,19390.84732,,
country,Brazil,Occupational risks,Percent,1990,0.022145211,,
country,Brazil,Occupational risks,Number,1991,19524.20277,,
country,Brazil,Occupational risks,Percent,1991,0.022376525,,
country,Brazil,Occupational risks,Number,1992,19957.99557,,
country,Brazil,Occupational risks,Percent,1992,0.022513059,,
country,Brazil,Occupational risks,Number,1993,20668.68681,,
country,Brazil,Occupational risks,Percent,1993,0.022519929,,
country,Brazil,Occupational risks,Number,1994,20977.84165,,
country,Brazil,Occupational risks,Percent,1994,0.022597374,,
country,Brazil,Occupational risks,Number,1995,21417.43649,,
country,Brazil,Occupational risks,Percent,1995,0.022731944,,
country,Brazil,Occupational risks,Number,1996,21987.83571,,
country,Brazil,Occupational risks,Percent,1996,0.023007528,,
country,Brazil,Occupational risks,Number,1997,22229.87024,,
country,Brazil,Occupational risks,Percent,1997,0.023228576,,
country,Brazil,Occupational risks,Number,1998,22777.16855,,
country,Brazil,Occupational risks,Percent,1998,0.023417359,,
country,Brazil,Occupational risks,Number,1999,23059.6302,,
country,Brazil,Occupational risks,Percent,1999,0.023408306,,
country,Brazil,Occupational risks,Number,2000,23099.85467,,
country,Brazil,Occupational risks,Percent,2000,0.02326382,,
country,Brazil,Occupational risks,Number,2001,23129.55023,,
country,Brazil,Occupational risks,Percent,2001,0.022927499,,
country,Brazil,Occupational risks,Number,2002,23240.11119,,
country,Brazil,Occupational risks,Percent,2002,0.02263019,,
country,Brazil,Occupational risks,Number,2003,23447.50102,,
country,Brazil,Occupational risks,Percent,2003,0.02240651,,
country,Brazil,Occupational risks,Number,2004,23636.44839,,
country,Brazil,Occupational risks,Percent,2004,0.022207016,,
country,Brazil,Occupational risks,Number,2005,23196.83438,,
country,Brazil,Occupational risks,Percent,2005,0.021886471,,
country,Brazil,Occupational risks,Number,2006,23036.61137,,
country,Brazil,Occupational risks,Percent,2006,0.021347875,,
country,Brazil,Occupational risks,Number,2007,22860.21986,,
country,Brazil,Occupational risks,Percent,2007,0.020809404,,
country,Brazil,Occupational risks,Number,2008,22608.61207,,
country,Brazil,Occupational risks,Percent,2008,0.020146169,,
country,Brazil,Occupational risks,Number,2009,22483.62884,,
country,Brazil,Occupational risks,Percent,2009,0.019522433,,
country,Brazil,Occupational risks,Number,2010,22374.04942,,
country,Brazil,Occupational risks,Percent,2010,0.018975332,,
country,Brazil,Occupational risks,Number,2011,22433.52716,,
country,Brazil,Occupational risks,Percent,2011,0.01856931,,
country,Brazil,Occupational risks,Number,2012,22315.04818,,
country,Brazil,Occupational risks,Percent,2012,0.018290181,,
country,Brazil,Occupational risks,Number,2013,22370.4545,,
country,Brazil,Occupational risks,Percent,2013,0.018013906,,
country,Brazil,Occupational risks,Number,2014,22286.2163,,
country,Brazil,Occupational risks,Percent,2014,0.017685503,,
